date,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,total_yield
2022-09-11,30.42,94.414,2.79,65.226,539.728,416.968
2022-09-12,35.689,93.915,1.262,54.363,664.931,831.616
2022-09-13,34.607,73.343,2.548,49.115,580.769,496.996
2022-09-14,29.802,84.738,2.513,74.833,705.095,568.097
2022-09-15,32.618,88.315,1.003,48.606,433.954,987.155
2022-09-16,31.453,80.461,2.569,51.453,699.444,989.152
2022-09-17,28.312,70.52,2.709,64.619,611.999,404.289
2022-09-18,30.117,73.723,2.321,53.416,470.078,806.678
2022-09-19,35.374,72.675,2.568,43.789,573.711,523.197
2022-09-20,28.397,80.603,2.675,54.675,575.19,517.872
2022-09-21,31.418,93.927,1.043,48.09,716.184,356.489
2022-09-22,32.987,81.821,1.969,44.324,411.958,358.903
2022-09-23,35.551,81.723,1.633,79.206,745.987,926.569
2022-09-24,34.766,94.723,1.398,67.594,602.4,539.119
2022-09-25,32.718,81.512,1.774,42.541,492.769,577.803
2022-09-26,28.388,79.434,2.725,61.235,612.806,359.565
2022-09-27,28.476,71.481,2.402,61.676,630.243,637.492
2022-09-28,30.564,77.954,2.23,59.42,605.965,899.637
2022-09-29,34.781,75.983,2.371,59.747,606.972,912.791
2022-09-30,28.31,83.897,1.168,54.623,752.182,274.73
2022-10-01,30.267,82.84,1.84,62.345,432.673,430.841
2022-10-02,30.476,87.744,1.5,72.126,507.418,925.243
2022-10-03,35.484,84.692,1.062,67.812,545.655,945.113
2022-10-04,32.411,74.398,2.924,43.465,583.195,589.239
2022-10-05,34.986,74.927,2.649,49.692,726.798,956.785
2022-10-06,32.514,84.915,1.069,45.43,408.788,819.56
2022-10-07,34.366,92.222,1.206,49.172,563.57,760.308
2022-10-08,28.376,80.952,2.226,44.718,452.817,622.389
2022-10-09,34.634,70.623,1.979,79.457,453.999,240.48
2022-10-10,29.785,84.053,1.493,43.508,598.643,210.342
2022-10-11,35.234,89.567,2.653,70.243,475.944,814.677
2022-10-12,28.53,76.491,2.865,56.999,574.858,383.302
2022-10-13,28.544,90.044,2.611,47.219,654.833,513.462
2022-10-14,29.368,88.292,2.281,51.738,559.224,753.712
2022-10-15,31.675,90.705,1.255,72.005,628.905,436.866
2022-10-16,30.117,80.973,1.37,66.885,485.316,466.386
2022-10-17,28.274,89.901,2.786,63.839,445.659,883.083
2022-10-18,29.547,83.915,2.298,44.547,524.92,417.31
2022-10-19,30.262,83.915,2.603,71.786,719.293,905.208
2022-10-20,30.939,88.697,1.971,44.511,778.186,383.835
2022-10-21,30.255,87.55,1.405,69.922,601.552,675.217
2022-10-22,33.544,87.869,2.539,60.988,453.268,969.568
2022-10-23,35.775,75.677,1.223,53.017,549.734,886.066
2022-10-24,30.421,77.068,2.692,68.172,636.239,381.313
2022-10-25,30.122,89.485,2.191,57.621,745.795,537.978
2022-10-26,30.457,88.717,2.655,66.015,784.075,565.941
2022-10-27,35.704,92.297,2.204,58.834,796.319,228.651
2022-10-28,30.147,81.827,2.42,77.445,636.383,209.367
2022-10-29,35.833,74.098,1.775,70.485,617.908,568.996
2022-10-30,28.111,84.528,2.425,41.927,478.135,791.276
2022-10-31,28.667,80.383,2.152,72.84,776.941,957.082
2022-11-01,32.996,82.563,1.128,78.624,673.128,951.479
2022-11-02,32.698,87.674,1.26,57.38,425.506,340.082
2022-11-03,31.6,74.924,2.725,54.015,658.671,270.633
2022-11-04,28.869,77.361,1.037,65.259,714.261,912.341
2022-11-05,28.249,71.101,1.183,41.239,481.861,313.161
2022-11-06,33.151,71.771,1.214,66.432,446.549,625.898
2022-11-07,30.15,78.86,1.626,53.934,541.014,660.683
2022-11-08,28.072,86.505,1.667,71.913,715.624,662.302
2022-11-09,33.104,94.517,1.493,72.41,424.17,423.18
2022-11-10,31.661,73.637,2.827,68.452,477.592,684.833
2022-11-11,32.535,81.546,2.376,49.8,402.922,767.116
2022-11-12,28.994,85.893,2.515,67.818,580.156,249.827
2022-11-13,34.9,82.325,1.615,40.211,434.526,433.264
2022-11-14,34.085,86.874,1.629,42.515,408.921,912.666
2022-11-15,29.887,83.69,1.198,76.964,776.541,675.93
2022-11-16,32.484,78.167,1.643,72.366,734.711,971.983
2022-11-17,33.012,77.835,1.384,53.909,512.545,584.181
2022-11-18,35.493,90.312,1.692,57.952,490.715,343.477
2022-11-19,35.359,77.272,2.052,60.744,628.592,255.41
2022-11-20,33.606,80.427,2.011,69.204,668.657,351.906
2022-11-21,32.694,78.619,1.521,64.278,712.887,208.656
2022-11-22,33.721,79.765,1.204,53.159,525.423,577.069
2022-11-23,35.535,84.181,2.637,45.679,584.346,738.878
2022-11-24,29.234,84.968,1.268,63.075,496.828,671.579
2022-11-25,34.313,92.601,2.807,45.532,668.085,820.721
2022-11-26,31.074,75.324,2.087,52.91,400.304,573.734
2022-11-27,34.07,88.529,2.337,67.755,452.797,971.605
2022-11-28,34.231,86.965,2.526,75.122,643.984,974.574
2022-11-29,31.478,75.755,1.84,70.192,407.421,421.081
2022-11-30,30.216,88.67,2.17,75.894,777.8,300.814
2022-12-01,33.631,83.587,2.047,47.706,754.221,586.957
2022-12-02,29.696,71.965,1.194,68.872,450.285,572.072
2022-12-03,34.603,88.499,2.38,43.041,586.367,494.389
2022-12-04,34.286,73.845,2.415,44.571,686.608,507.955
2022-12-05,31.365,79.233,1.015,74.909,577.041,682.751
2022-12-06,28.325,91.334,2.33,65.349,680.443,774.793
2022-12-07,32.224,76.235,2.352,70.301,618.998,707.929
2022-12-08,35.304,90.339,2.974,44.542,400.287,822.256
2022-12-09,35.451,90.619,1.902,76.059,795.449,421.222
2022-12-10,34.547,83.213,2.066,76.491,518.386,340.509
2022-12-11,32.513,73.298,2.243,47.057,574.093,327.648
2022-12-12,31.477,85.525,2.02,74.117,468.059,581.172
2022-12-13,35.402,94.875,1.794,68.156,495.7,475.938
2022-12-14,34.45,84.093,1.881,69.448,454.374,570.347
2022-12-15,34.513,79.165,1.419,55.031,490.455,257.558
2022-12-16,30.429,70.382,1.681,60.708,597.808,664.812
2022-12-17,32.189,91.61,1.273,41.057,536.469,601.789
2022-12-18,32.831,93.474,1.631,56.994,543.63,262.202
2022-12-19,28.658,87.859,1.11,51.15,734.677,408.561
2022-12-20,33.77,82.802,1.006,45.772,653.414,430.767
2022-12-21,34.97,88.992,2.673,64.713,675.468,418.846
2022-12-22,28.571,93.826,2.192,63.267,587.065,955.818
2022-12-23,33.874,89.461,1.716,72.406,550.753,822.22
2022-12-24,35.961,85.24,2.661,61.045,587.671,937.027
2022-12-25,31.103,75.611,2.177,79.602,672.306,207.344
2022-12-26,35.73,87.26,2.349,66.806,626.937,430.751
2022-12-27,35.237,77.766,2.435,41.611,712.421,666.951
2022-12-28,33.073,76.584,1.184,63.467,649.024,232.694
2022-12-29,34.267,82.654,1.802,67.801,432.937,991.281
2022-12-30,30.328,86.859,1.993,69.029,485.925,868.77
2022-12-31,35.047,81.067,1.525,59.503,658.793,390.183
2023-01-01,30.489,94.58,2.309,55.02,628.91,799.649
2023-01-02,33.295,71.118,1.41,74.28,545.503,977.002
2023-01-03,32.192,80.702,2.986,66.792,443.416,209.316
2023-01-04,34.769,86.41,2.012,47.815,781.783,286.244
2023-01-05,29.245,78.241,1.893,40.694,407.108,774.359
2023-01-06,33.486,90.258,2.083,57.857,556.002,842.362
2023-01-07,35.216,88.455,2.601,40.487,622.361,436.531
2023-01-08,32.71,88.248,2.621,40.653,507.012,578.46
2023-01-09,28.089,81.369,2.12,49.949,745.374,283.423
2023-01-10,31.614,88.511,2.053,75.781,748.729,820.909
2023-01-11,30.232,73.636,1.276,43.012,730.073,492.176
2023-01-12,33.058,78.35,1.083,65.516,639.183,917.409
2023-01-13,35.857,92.976,1.303,67.76,657.244,432.556
2023-01-14,33.932,77.22,1.953,60.354,480.345,859.274
2023-01-15,35.416,88.068,1.396,68.091,483.671,913.185
2023-01-16,32.797,76.672,1.364,78.613,734.873,375.443
2023-01-17,35.1,84.754,1.913,63.471,422.657,764.77
2023-01-18,29.834,72.87,2.988,63.474,618.7,560.475
2023-01-19,30.655,76.083,2.307,55.939,457.47,926.276
2023-01-20,33.525,78.127,1.716,79.882,591.891,807.222
2023-01-21,32.18,84.313,2.051,70.519,559.501,716.536
2023-01-22,32.845,82.709,1.925,46.71,731.735,811.011
2023-01-23,34.505,80.905,2.951,78.476,490.426,898.862
2023-01-24,31.803,90.367,1.898,47.205,536.675,679.59
2023-01-25,30.285,90.266,2.741,50.177,597.954,393.607
2023-01-26,30.5,88.458,2.482,70.423,625.526,781.229
2023-01-27,32.048,89.868,2.64,79.919,699.315,381.894
2023-01-28,35.184,91.312,1.661,45.245,460.036,338.203
2023-01-29,33.339,92.794,1.458,69.84,412.026,217.885
2023-01-30,35.616,88.237,2.029,48.366,566.63,765.618
2023-01-31,29.681,71.753,2.32,45.176,603.052,280.535
2023-02-01,35.72,80.012,1.578,66.16,459.975,223.366
2023-02-02,35.998,84.319,1.548,76.836,514.663,964.931
2023-02-03,32.856,79.722,2.867,58.823,560.984,651.622
2023-02-04,30.53,91.082,2.882,53.8,518.095,410.574
2023-02-05,32.639,85.821,1.072,57.797,561.205,502.932
2023-02-06,32.869,80.509,2.932,61.13,582.657,992.633
2023-02-07,34.14,71.261,1.483,64.916,729.634,414.175
2023-02-08,33.094,77.454,2.848,61.376,598.453,405.304
2023-02-09,33.94,78.754,2.186,57.077,524.694,515.936
2023-02-10,33.586,80.855,2.733,64.849,720.09,295.716
2023-02-11,30.682,79.878,2.226,73.758,736.892,997.402
2023-02-12,29.874,93.416,1.489,51.567,400.235,859.342
2023-02-13,28.108,83.633,2.291,63.284,640.903,656.111
2023-02-14,35.234,74.159,2.007,40.066,489.473,519.994
2023-02-15,34.821,77.685,2.136,71.105,718.447,716.921
2023-02-16,34.698,76.416,2.83,40.85,431.368,588.951
2023-02-17,35.284,72.501,2.955,60.632,473.822,701.171
2023-02-18,35.727,83.035,1.135,52.561,678.93,974.564
2023-02-19,33.948,92.57,2.092,63.301,610.211,586.812
2023-02-20,28.412,81.808,2.758,41.069,599.09,855.111
2023-02-21,30.406,84.047,1.299,63.614,494.984,567.506
2023-02-22,29.209,90.98,2.815,63.18,535.582,865.789
2023-02-23,28.503,88.305,2.604,54.469,720.427,693.101
2023-02-24,33.669,80.491,1.114,47.937,505.718,862.174
2023-02-25,30.522,90.219,1.868,50.829,661.959,315.091
2023-02-26,35.877,87.519,1.054,49.608,487.131,861.571
2023-02-27,28.692,71.066,2.479,49.085,628.317,442.388
2023-02-28,32.869,71.004,1.263,63.512,588.279,283.521
2023-03-01,35.508,77.526,2.043,49.849,734.708,536.224
2023-03-02,31.684,85.801,1.624,78.393,665.014,576.859
2023-03-03,31.647,77.955,2.343,67.653,643.032,609.517
2023-03-04,33.923,88.442,2.71,43.07,662.501,792.233
2023-03-05,35.758,81.057,1.538,74.585,408.359,952.324
2023-03-06,28.73,76.249,1.862,53.024,654.692,726.273
2023-03-07,29.387,94.793,2.657,70.104,556.625,886.301
2023-03-08,34.717,90.864,1.722,69.443,530.749,686.642
2023-03-09,34.874,86.866,1.138,57.323,738.992,499.978
2023-03-10,30.553,73.185,1.437,43.554,510.547,940.592
2023-03-11,31.086,76.865,1.993,71.857,504.597,794.435
2023-03-12,35.695,80.759,2.02,71.225,552.251,621.592
2023-03-13,33.423,77.133,2.63,64.204,515.632,468.088
2023-03-14,35.559,80.898,2.586,60.614,413.84,431.209
2023-03-15,33.404,72.968,2.828,66.614,488.514,346.346
2023-03-16,28.351,82.295,2.612,78.586,642.464,969.415
2023-03-17,34.086,70.666,1.424,74.582,547.468,500.519
2023-03-18,33.484,93.755,2.504,64.002,526.495,578.738
2023-03-19,32.123,80.226,1.95,48.065,794.726,750.64
2023-03-20,28.72,94.352,1.927,56.048,517.21,458.223
2023-03-21,34.152,70.626,2.445,76.367,512.756,442.9
2023-03-22,35.274,73.539,2.257,64.778,465.334,688.125
2023-03-23,30.718,82.955,2.004,53.235,657.599,249.186
2023-03-24,31.591,91.543,1.351,46.947,450.395,972.674
2023-03-25,32.262,80.408,1.952,77.766,699.893,975.9
2023-03-26,31.062,84.266,2.387,52.549,698.226,830.93
2023-03-27,33.915,89.213,2.815,62.196,605.121,631.395
2023-03-28,30.629,92.981,2.566,47.506,416.026,798.296
2023-03-29,31.672,89.439,2.202,64.163,536.706,734.902
2023-03-30,32.096,70.179,2.211,79.4,619.64,618.864
2023-03-31,33.938,70.075,2.013,52.009,670.033,288.189
2023-04-01,35.161,86.036,2.226,59.206,661.928,344.236
2023-04-02,31.787,71.88,1.702,52.202,722.221,790.077
2023-04-03,30.102,88.409,1.842,66.178,455.61,222.149
2023-04-04,29.673,71.083,2.514,79.58,578.717,568.854
2023-04-05,30.393,86.591,2.657,44.004,472.969,205.013
2023-04-06,32.431,84.404,1.032,58.533,651.166,646.39
2023-04-07,30.566,79.678,2.905,79.766,590.298,288.686
2023-04-08,34.611,72.588,1.579,45.021,655.737,452.756
2023-04-09,31.224,81.537,2.059,41.016,418.199,516.396
2023-04-10,35.848,83.761,2.524,70.865,737.63,786.21
2023-04-11,28.507,94.869,2.398,78.212,550.253,968.979
2023-04-12,31.616,87.224,2.378,50.735,495.148,843.45
2023-04-13,31.715,91.961,1.772,57.4,554.429,559.965
2023-04-14,31.691,77.342,1.913,66.112,686.545,979.351
2023-04-15,34.27,80.054,1.817,58.232,661.851,488.866
2023-04-16,31.76,77.483,1.753,45.204,532.988,375.87
2023-04-17,32.124,75.943,1.328,68.256,790.233,728.753
2023-04-18,32.992,78.229,1.199,68.966,527.201,733.45
2023-04-19,33.307,90.334,1.128,59.647,674.336,312.729
2023-04-20,31.807,82.504,2.773,62.206,608.558,963.564
2023-04-21,28.54,70.269,1.387,42.496,702.465,840.029
2023-04-22,28.484,86.215,2.23,73.717,741.14,702.692
2023-04-23,29.349,78.977,1.487,55.783,692.313,345.036
2023-04-24,30.576,77.999,2.525,55.162,451.558,289.346
2023-04-25,34.067,86.689,1.629,63.337,793.196,790.535
2023-04-26,28.735,91.417,2.803,43.82,701.381,639.751
2023-04-27,28.002,93.139,2.754,61.388,504.293,289.32
2023-04-28,31.925,92.371,2.609,53.942,710.798,464.693
2023-04-29,31.965,90.936,2.45,59.243,466.805,267.422
2023-04-30,35.342,83.408,2.503,58.541,552.253,536.222
2023-05-01,28.243,94.834,2.007,65.694,743.361,535.082
2023-05-02,35.785,80.805,2.808,73.195,752.846,913.992
2023-05-03,30.883,79.988,1.305,74.74,624.65,880.883
2023-05-04,28.233,81.418,1.116,46.419,720.612,774.602
2023-05-05,35.333,78.429,1.378,79.646,794.624,893.143
2023-05-06,35.767,89.434,1.343,65.828,753.725,991.712
2023-05-07,30.259,90.597,2.092,77.656,510.424,418.761
2023-05-08,31.274,87.908,1.123,52.764,557.234,914.489
2023-05-09,28.215,71.064,1.647,59.914,571.474,591.73
2023-05-10,29.53,93.848,1.666,50.109,452.592,482.301
2023-05-11,33.35,92.072,2.676,62.169,490.433,352.519
2023-05-12,28.008,72.22,2.355,49.434,510.489,919.142
2023-05-13,33.457,82.045,1.002,54.235,716.184,666.817
2023-05-14,34.179,86.07,2.384,62.747,587.646,574.899
2023-05-15,30.477,73.17,2.309,73.146,676.773,213.668
2023-05-16,30.985,73.565,1.181,77.401,542.069,908.42
2023-05-17,29.91,74.2,2.472,67.914,579.517,596.607
2023-05-18,28.37,73.313,1.45,78.975,499.398,375.421
2023-05-19,31.377,90.805,2.027,71.458,518.773,796.893
2023-05-20,34.681,73.316,1.814,76.841,691.26,662.068
2023-05-21,30.715,89.183,1.033,73.665,751.448,700.963
2023-05-22,28.836,92.734,2.284,53.672,740.316,529.363
2023-05-23,29.825,76.166,1.236,64.392,460.635,949.479
2023-05-24,29.901,76.302,2.59,71.969,555.418,770.714
2023-05-25,31.129,70.009,1.373,53.937,578.758,856.42
2023-05-26,33.819,89.79,1.687,71.554,416.968,948.529
2023-05-27,32.652,86.377,1.506,43.825,408.373,729.267
2023-05-28,28.425,84.426,2.218,45.458,535.427,681.354
2023-05-29,29.747,70.652,1.726,60.686,748.37,881.551
2023-05-30,34.965,76.056,1.102,68.579,739.93,414.314
2023-05-31,28.525,81.43,2.561,48.437,744.308,295.202
2023-06-01,29.137,84.991,2.945,69.534,669.623,628.738
2023-06-02,29.09,86.849,2.921,79.781,675.271,442.709
2023-06-03,35.728,90.698,2.98,72.663,619.812,975.2
2023-06-04,34.242,91.574,1.67,65.933,569.305,399.798
2023-06-05,30.099,88.046,1.5,53.078,403.913,810.124
2023-06-06,33.077,90.674,1.743,43.316,579.134,524.038
2023-06-07,30.333,87.381,2.149,57.628,596.239,445.221
2023-06-08,30.548,90.758,2.403,44.309,646.615,922.162
2023-06-09,32.602,89.663,1.784,47.498,541.213,461.974
2023-06-10,31.59,87.915,2.713,54.722,649.336,972.233
2023-06-11,28.672,75.025,2.821,69.442,415.111,214.715
2023-06-12,32.09,81.179,2.737,47.232,642.586,318.742
2023-06-13,32.301,89.376,2.258,78.851,797.41,830.213
2023-06-14,35.682,91.512,1.963,72.042,408.297,337.519
2023-06-15,30.694,89.237,1.994,48.692,556.726,378.006
2023-06-16,33.441,86.565,2.177,74.456,423.283,374.882
2023-06-17,33.414,70.562,2.701,64.087,770.647,365.245
2023-06-18,32.091,72.806,2.897,49.529,501.317,504.484
2023-06-19,31.856,81.17,1.686,48.279,795.68,722.1
2023-06-20,29.613,78.054,1.065,54.196,672.341,408.756
2023-06-21,31.528,82.739,1.621,61.565,446.164,353.783
2023-06-22,32.046,80.414,2.577,79.206,550.363,764.902
2023-06-23,30.272,75.963,1.231,75.18,659.419,655.3
2023-06-24,31.283,74.046,1.515,64.206,789.603,538.533
2023-06-25,34.105,80.737,2.761,79.365,575.699,233.162
2023-06-26,35.542,89.391,1.989,79.507,746.764,236.713
2023-06-27,31.269,89.455,1.666,73.163,401.468,602.169
2023-06-28,33.432,82.906,1.165,61.375,576.155,222.543
2023-06-29,29.313,81.489,2.143,53.884,581.053,460.591
2023-06-30,31.359,73.181,1.216,61.309,731.197,592.379
2023-07-01,32.675,93.856,1.723,70.875,783.18,941.171
2023-07-02,29.469,71.097,1.894,47.006,488.914,353.289
2023-07-03,34.652,81.985,2.687,50.702,633.479,225.442
2023-07-04,29.628,71.955,2.068,52.498,700.027,925.168
2023-07-05,28.674,92.048,2.747,74.326,707.929,989.917
2023-07-06,35.167,75.426,1.288,66.908,797.112,908.701
2023-07-07,29.15,88.954,2.646,42.899,482.16,773.925
2023-07-08,30.639,85.456,2.759,70.435,663.865,822.679
2023-07-09,31.901,74.854,1.033,61.747,581.681,581.442
2023-07-10,35.855,92.003,2.946,58.135,590.649,654.621
2023-07-11,33.18,72.548,2.268,68.644,490.087,444.284
2023-07-12,30.124,81.675,1.399,64.174,593.674,657.049
2023-07-13,31.802,91.104,2.579,50.299,793.121,655.642
2023-07-14,33.429,83.328,2.431,40.664,622.546,631.164
2023-07-15,30.673,86.347,2.737,54.218,755.176,980.113
2023-07-16,28.821,92.768,1.733,56.781,416.897,565.496
2023-07-17,34.358,81.757,2.882,78.73,617.609,348.788
2023-07-18,30.09,82.758,2.464,73.639,605.694,538.06
2023-07-19,32.375,70.513,2.385,68.562,789.091,699.375
2023-07-20,30.18,84.519,2.774,78.291,667.528,500.616
2023-07-21,33.382,78.148,1.956,50.618,624.733,497.008
2023-07-22,29.807,91.068,2.538,53.679,478.888,338.197
2023-07-23,30.65,91.838,2.494,45.006,694.523,375.575
2023-07-24,30.65,76.5,2.091,76.761,495.802,407.13
2023-07-25,35.868,91.091,2.906,69.513,499.759,339.427
2023-07-26,30.28,78.934,2.371,61.9,553.169,860.531
2023-07-27,33.323,72.009,1.305,78.165,417.857,386.271
2023-07-28,35.161,77.67,1.122,57.822,671.093,970.029
2023-07-29,34.428,88.451,2.475,46.862,762.208,590.757
2023-07-30,31.518,94.36,2.333,60.372,434.706,845.923
2023-07-31,28.819,74.816,2.289,69.649,466.405,608.025
2023-08-01,34.06,83.931,1.093,66.45,797.952,518.036
2023-08-02,33.912,89.387,1.005,49.289,414.656,836.057
2023-08-03,33.299,72.155,2.241,63.079,496.718,964.831
2023-08-04,35.762,86.682,1.671,79.769,671.801,352.779
2023-08-05,34.3,71.776,2.921,73.289,731.315,631.772
2023-08-06,33.691,88.547,2.853,74.404,455.594,272.189
2023-08-07,30.73,85.094,2.152,51.512,549.232,748.75
2023-08-08,28.27,79.202,2.807,55.323,642.069,533.944
2023-08-09,28.117,89.201,2.228,40.549,756.611,710.874
2023-08-10,32.319,93.935,1.487,67.044,617.936,360.902
2023-08-11,30.446,91.6,1.404,61.346,731.43,342.864
2023-08-12,29.338,75.148,2.937,51.974,566.236,537.581
2023-08-13,33.093,75.078,1.85,50.126,754.914,313.887
2023-08-14,32.53,82.201,1.954,43.429,419.595,969.49
2023-08-15,32.38,76.827,1.976,53.897,642.662,570.043
2023-08-16,28.949,94.123,1.269,67.678,776.841,705.641
2023-08-17,28.161,84.532,2.051,53.01,563.012,848.352
2023-08-18,35.599,74.284,2.869,50.052,721.413,725.269
2023-08-19,31.523,79.953,2.538,61.709,659.031,835.075
2023-08-20,35.202,88.836,1.413,53.242,588.638,475.715
2023-08-21,30.978,70.082,1.123,73.196,753.074,617.629
2023-08-22,33.485,88.585,2.792,57.352,515.966,201.86
2023-08-23,34.563,93.508,2.512,49.861,578.145,986.117
2023-08-24,28.558,71.36,1.444,45.3,483.894,645.495
2023-08-25,35.37,75.082,2.001,75.384,594.291,717.455
2023-08-26,32.541,72.071,1.079,62.221,590.871,462.472
2023-08-27,30.397,89.087,2.661,79.776,640.051,322.372
2023-08-28,35.322,90.47,1.24,49.283,515.139,472.908
2023-08-29,28.198,92.358,2.513,55.777,689.208,870.501
2023-08-30,29.361,80.171,1.446,70.67,700.809,956.05
2023-08-31,33.618,81.278,1.787,41.527,546.08,982.216
2023-09-01,33.443,73.894,2.072,61.251,421.105,337.578
2023-09-02,29.857,75.741,1.853,49.738,435.915,716.026
2023-09-03,28.496,76.006,1.492,79.197,612.419,320.521
2023-09-04,29.27,70.966,2.517,77.99,514.282,688.395
2023-09-05,30.292,86.448,2.265,61.558,733.616,588.687
2023-09-06,32.843,84.008,1.15,76.59,609.655,483.203
2023-09-07,34.168,71.952,2.79,68.283,484.96,443.156
2023-09-08,34.298,81.584,2.568,67.651,531.915,851.792
2023-09-09,33.203,74.426,1.2,79.538,512.758,912.699
2023-09-10,29.121,82.331,1.484,50.974,646.064,646.498
2023-09-11,29.67,94.529,1.985,79.62,654.59,880.328
2023-09-12,30.266,76.508,1.739,64.275,557.705,286.116
2023-09-13,29.857,81.295,1.098,64.567,782.269,802.987
2023-09-14,32.86,83.391,2.621,51.426,767.013,392.121
2023-09-15,33.527,87.821,1.403,63.312,721.48,857.86
2023-09-16,33.771,70.189,1.073,42.666,717.537,203.589
2023-09-17,29.783,88.657,2.237,53.309,625.529,707.174
2023-09-18,30.173,88.939,2.704,71.04,704.593,421.62
2023-09-19,30.611,84.027,1.933,78.725,464.161,398.354
2023-09-20,32.836,82.898,1.934,73.89,552.465,761.162
2023-09-21,28.079,87.083,2.199,46.076,588.462,991.321
2023-09-22,29.986,76.958,1.367,75.896,500.309,288.446
2023-09-23,35.34,73.212,2.32,48.201,538.661,411.927
2023-09-24,30.216,86.063,1.8,76.677,425.671,353.555
2023-09-25,35.594,78.99,1.132,47.06,452.118,898.084
2023-09-26,35.934,75.675,2.442,59.733,693.829,559.417
2023-09-27,30.818,91.819,1.61,71.95,418.029,223.68
2023-09-28,30.302,93.762,1.225,45.962,427.619,714.911
2023-09-29,33.829,73.687,1.622,52.021,710.779,423.955
2023-09-30,28.776,76.62,1.534,71.844,779.444,744.564
2023-10-01,31.815,74.861,1.976,79.002,772.511,298.776
2023-10-02,30.351,72.336,1.261,62.49,434.526,232.982
2023-10-03,33.734,89.115,2.976,43.36,499.734,423.797
2023-10-04,32.396,84.76,1.318,47.94,767.467,811.462
2023-10-05,35.515,77.746,2.254,61.659,793.663,875.67
2023-10-06,30.347,80.15,2.465,43.12,634.424,518.905
2023-10-07,32.659,88.977,1.657,60.589,537.259,313.683
2023-10-08,28.083,94.332,2.843,74.168,738.847,585.438
2023-10-09,31.473,87.404,2.243,74.377,405.806,662.793
2023-10-10,30.793,74.97,2.592,46.26,632.857,922.607
2023-10-11,29.382,79.524,1.822,73.522,414.606,862.16
2023-10-12,34.996,72.977,1.748,76.089,633.376,598.969
2023-10-13,28.019,70.482,1.082,79.034,500.497,388.327
2023-10-14,35.898,83.254,1.159,56.259,663.089,840.495
2023-10-15,29.64,70.274,2.239,71.814,681.976,255.76
2023-10-16,30.402,93.153,1.983,60.207,611.101,891.541
2023-10-17,30.509,73.937,1.54,76.517,735.285,830.548
2023-10-18,33.601,79.872,2.764,57.704,563.668,640.804
2023-10-19,29.253,90.729,2.849,79.795,657.497,494.403
2023-10-20,33.206,89.652,2.207,76.351,670.776,799.524
2023-10-21,33.893,81.341,2.322,65.982,728.023,569.255
2023-10-22,35.496,80.192,1.826,79.565,771.555,333.364
2023-10-23,32.345,88.598,2.405,77.566,607.245,301.922
2023-10-24,30.69,84.513,2.953,46.507,767.986,915.324
2023-10-25,30.283,85.541,1.875,44.745,743.211,908.399
2023-10-26,32.916,71.311,1.586,63.474,799.082,838.242
2023-10-27,34.631,73.003,2.541,70.95,532.738,256.601
2023-10-28,33.725,88.995,1.93,52.968,620.355,307.772
2023-10-29,31.968,79.142,2.178,78.485,680.977,229.895
2023-10-30,32.153,93.514,2.636,51.982,665.001,923.885
2023-10-31,35.948,87.445,2.259,70.215,529.062,420.499
2023-11-01,29.932,90.15,1.153,59.692,505.095,301.959
2023-11-02,35.187,86.134,1.482,64.468,530.901,777.61
2023-11-03,34.179,72.097,1.799,67.489,438.266,537.869
2023-11-04,28.669,93.276,2.313,69.304,552.541,382.195
2023-11-05,35.825,86.597,2.861,55.214,790.237,490.703
2023-11-06,29.087,85.681,1.922,68.369,505.525,902.758
2023-11-07,30.141,74.151,1.754,64.922,721.522,725.46
2023-11-08,28.652,87.428,1.068,65.117,532.92,525.931
2023-11-09,33.886,78.361,1.433,65.176,516.219,867.893
2023-11-10,32.521,81.051,2.014,41.299,506.743,825.203
2023-11-11,35.636,84.869,1.747,48.901,548.937,619.665
2023-11-12,31.236,89.163,1.589,68.05,408.284,589.775
2023-11-13,29.147,86.74,2.679,62.214,565.655,619.227
2023-11-14,30.456,80.023,1.145,41.617,738.434,491.267
2023-11-15,30.703,76.502,2.601,57.289,607.978,557.343
2023-11-16,33.414,82.756,1.114,49.522,589.973,589.443
2023-11-17,30.978,71.406,1.108,55.184,586.268,998.556
2023-11-18,28.424,93.678,1.758,64.435,432.682,713.844
2023-11-19,33.674,78.083,2.065,57.059,635.615,829.965
2023-11-20,35.717,81.842,1.057,79.516,607.198,249.276
2023-11-21,35.745,92.086,1.76,64.045,720.636,497.626
2023-11-22,28.415,84.144,1.659,61.076,556.321,225.616
2023-11-23,33.951,75.452,1.648,64.367,708.5,341.794
2023-11-24,34.474,79.564,2.751,79.246,535.479,729.758
2023-11-25,34.107,86.617,1.261,64.263,785.441,903.966
2023-11-26,33.919,76.062,2.401,78.292,677.013,550.796
2023-11-27,29.223,84.392,1.706,61.155,560.235,556.67
2023-11-28,28.277,87.304,1.677,74.968,592.93,385.322
2023-11-29,29.13,76.567,2.536,54.323,570.307,313.457
2023-11-30,35.011,74.948,2.29,41.111,452.769,431.819
2023-12-01,33.118,82.5,1.958,49.849,711.887,606.866
2023-12-02,28.909,84.668,1.354,75.022,455.028,518.229
2023-12-03,35.906,91.48,1.513,69.061,748.253,819.455
2023-12-04,31.233,77.571,1.475,47.111,683.884,502.17
